id,name,course_id,class_name,class_name_en,kind,classes,language,credit,period,information,capacity,star,department
F0C8D347BF398B64E053CA0412AC743C,Seminar-01班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,"<p>     <a href=""javascript:void(0);""    >林蒙</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-16周,星期四第7-8节 三教103</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",0,0,研究生院
F17ACE327EE4BA60E053CA0412AC8A7A,Seminar-02班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >余湘辉</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17AF4CD285BD149E053CA0412ACAC9C,Seminar-03班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >李爱晨</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B2E89BB1E053CB0412ACCD3E,Seminar-04班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >林欣燕</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B2ED9BB1E053CB0412ACCD3E,Seminar-05班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >苏心怡</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B2F29BB1E053CB0412ACCD3E,Seminar-06班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >廉莎莎</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B2F79BB1E053CB0412ACCD3E,Seminar-07班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >宋溦</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B2FC9BB1E053CB0412ACCD3E,Seminar-08班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >胡芳</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B3019BB1E053CB0412ACCD3E,Seminar-09班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >王黎</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B3069BB1E053CB0412ACCD3E,Seminar-10班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >欧阳忱忱</a>     <a href="javascript:void(0);"    >苏园园</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B30B9BB1E053CB0412ACCD3E,Seminar-11班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >郭杜姣</a>     <a href="javascript:void(0);"    >张恬梓</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B3109BB1E053CB0412ACCD3E,Seminar-12班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >张雪茹</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B3990B3159BB1E053CB0412ACCD3E,Seminar-13班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >孙瑞</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B656CF05EA109E053CB0412ACA0A8,Seminar-14班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >谢金利</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B656CF063A109E053CB0412ACA0A8,Seminar-15班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >魏洁帆</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B656CF068A109E053CB0412ACA0A8,Seminar-16班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >张倩</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B656CF06DA109E053CB0412ACA0A8,Seminar-17班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >陈莹</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B656CF072A109E053CB0412ACA0A8,Seminar-18班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >罗淑芳</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B656CF077A109E053CB0412ACA0A8,Seminar-19班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >刘颖</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B656CF07CA109E053CB0412ACA0A8,Seminar-20班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >周招弟</a>     <a href="javascript:void(0);"    >周琳</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F17B656CF081A109E053CB0412ACA0A8,Seminar-21班-,ACA6001,Seminar,Seminar,培养环节,培养环节,中文,0,32,<p>     <a href="javascript:void(0);"    >王蓓</a></p><div style='height: auto;' class="ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked"> <span class="ivu-tag-text"><p></span></div></p>,0,0,研究生院
F2A0E1D8CB108535E053CA0412AC29A4,劳动教育-01班-中文,ACA6003,劳动教育,Labor Education,,培养环节,中文,1,32,"<p>     <a href=""javascript:void(0);""    >肖思</a>     <a href=""javascript:void(0);""    >赵晓争</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>2,3,5,13周,星期六第1-4节 无地点</p><p>2,3,5,13周,星期六第5-8节 无地点</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",0,0,研究生院
F2A0E1D8CB168535E053CA0412AC29A4,劳动教育-02班-中文,ACA6003,劳动教育,Labor Education,,培养环节,中文,1,32,"<p>     <a href=""javascript:void(0);""    >刘晓宇</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>2-6双,14周,星期六第1-8节 无地点</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",0,0,研究生院
F4CED8BCC5B2DED6E053CA0412ACAA53,敦煌艺术赏析-01班-其他,ARTS1002,敦煌艺术赏析,The Dunhuang Art Appreciation,选修,人文类,其他,1,16,"<p>     <a href=""javascript:void(0);""    >哈工大教师</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>2-9周,星期二第9-10节 无地点</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:任课教师：刘波</p>",6,5,哈尔滨工业大学（深圳）
F4CEB20D13FDC573E053CB0412ACF0D4,西方艺术大师及其作品鉴赏-01班-其他,ARTS1041,西方艺术大师及其作品鉴赏,Western Art Masters :Artists and Artworks,选修,美育类,其他,2,32,"<p>     <a href=""javascript:void(0);""    >哈工大教师</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>2-9周,星期一第9-10节 无地点</p><p>2-9周,星期四第9-10节 无地点</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:任课教师：刘波</p>",3,2,哈尔滨工业大学（深圳）
EC4C74E944ED5D9EE053CA0412AC6221,生命科学概论-01班-双语,BIO102B,生命科学概论,Introduction to Life Science,必修,通识必修课,双语,3,48,"<p>     <a href=""javascript:void(0);""    >余聪</a>     <a href=""javascript:void(0);""    >赵燕</a>     <a href=""javascript:void(0);""    >TAO DONG（董涛）</a>     <a href=""javascript:void(0);""    >刘东</a>     <a href=""javascript:void(0);""    >温子龙</a>     <a href=""javascript:void(0);""    >侯圣陶</a>     <a href=""javascript:void(0);""    >吴柘</a>     <a href=""javascript:void(0);""    >戴紫薇</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-2周,星期一第3-4节 一教111</p><p>1周,星期三第1-2节 一教111</p><p>3-4周,星期一第3-4节 一教111</p><p>3周,星期三第1-2节 一教111</p><p>5-6周,星期一第3-4节 一教111</p><p>5周,星期三第1-2节 一教111</p><p>7-8周,星期一第3-4节 一教111</p><p>7周,星期三第1-2节 一教111</p><p>9-10周,星期一第3-4节 一教111</p><p>9周,星期三第1-2节 一教111</p><p>11-12周,星期一第3-4节 一教111</p><p>11周,星期三第1-2节 一教111</p><p>13-14周,星期一第3-4节 一教111</p><p>13周,星期三第1-2节 一教111</p><p>15-16周,星期一第3-4节 一教111</p><p>15周,星期三第1-2节 一教111</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",100,97,生物系
ECF31649B1CDE20AE053CA0412AC40CB,生命科学概论-02班-双语,BIO102B,生命科学概论,Introduction to Life Science,必修,通识必修课,双语,3,48,"<p>     <a href=""javascript:void(0);""    >余聪</a>     <a href=""javascript:void(0);""    >赵燕</a>     <a href=""javascript:void(0);""    >董涛</a>     <a href=""javascript:void(0);""    >刘东</a>     <a href=""javascript:void(0);""    >温子龙</a>     <a href=""javascript:void(0);""    >侯圣陶</a>     <a href=""javascript:void(0);""    >吴柘</a>     <a href=""javascript:void(0);""    >戴紫薇</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-2周,星期一第3-4节 一教110</p><p>1周,星期三第1-2节 一教110</p><p>3-4周,星期一第3-4节 一教110</p><p>3周,星期三第1-2节 一教110</p><p>5-6周,星期一第3-4节 一教110</p><p>5周,星期三第1-2节 一教110</p><p>7-8周,星期一第3-4节 一教110</p><p>7周,星期三第1-2节 一教110</p><p>9-10周,星期一第3-4节 一教110</p><p>9周,星期三第1-2节 一教110</p><p>11周,星期一第3-4节 一教110</p><p>11周,星期三第1-2节 一教110</p><p>12周,星期日第7-8节 一教110</p><p>13-14周,星期一第3-4节 一教110</p><p>13周,星期三第1-2节 一教110</p><p>15-16周,星期一第3-4节 一教110</p><p>15周,星期三第1-2节 一教110</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",100,82,生物系
ECF31649B1D9E20AE053CA0412AC40CB,生命科学概论-03班-双语,BIO102B,生命科学概论,Introduction to Life Science,必修,通识必修课,双语,3,48,"<p>     <a href=""javascript:void(0);""    >余聪</a>     <a href=""javascript:void(0);""    >赵燕</a>     <a href=""javascript:void(0);""    >TAO DONG（董涛）</a>     <a href=""javascript:void(0);""    >刘东</a>     <a href=""javascript:void(0);""    >温子龙</a>     <a href=""javascript:void(0);""    >侯圣陶</a>     <a href=""javascript:void(0);""    >吴柘</a>     <a href=""javascript:void(0);""    >戴紫薇</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-2周,星期二第3-4节 一教111</p><p>1周,星期四第1-2节 一教111</p><p>3-4周,星期二第3-4节 一教111</p><p>3周,星期四第1-2节 一教111</p><p>5-6周,星期二第3-4节 一教111</p><p>5周,星期四第1-2节 一教111</p><p>7-8周,星期二第3-4节 一教111</p><p>7周,星期四第1-2节 一教111</p><p>9-10周,星期二第3-4节 一教111</p><p>9周,星期四第1-2节 一教111</p><p>11-12周,星期二第3-4节 一教111</p><p>11周,星期四第1-2节 一教111</p><p>13-14周,星期二第3-4节 一教111</p><p>13周,星期四第1-2节 一教111</p><p>15-16周,星期二第3-4节 一教111</p><p>15周,星期四第1-2节 一教111</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",100,93,生物系
ECF31649B1E5E20AE053CA0412AC40CB,生命科学概论-04班-双语,BIO102B,生命科学概论,Introduction to Life Science,必修,通识必修课,双语,3,48,"<p>     <a href=""javascript:void(0);""    >余聪</a>     <a href=""javascript:void(0);""    >赵燕</a>     <a href=""javascript:void(0);""    >董涛</a>     <a href=""javascript:void(0);""    >刘东</a>     <a href=""javascript:void(0);""    >温子龙</a>     <a href=""javascript:void(0);""    >侯圣陶</a>     <a href=""javascript:void(0);""    >吴柘</a>     <a href=""javascript:void(0);""    >戴紫薇</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-2周,星期二第3-4节 一教110</p><p>1周,星期四第1-2节 一教110</p><p>3-4周,星期二第3-4节 一教110</p><p>3周,星期四第1-2节 一教110</p><p>5-6周,星期二第3-4节 一教110</p><p>5周,星期四第1-2节 一教110</p><p>7-8周,星期二第3-4节 一教110</p><p>7周,星期四第1-2节 一教110</p><p>9-10周,星期二第3-4节 一教110</p><p>9周,星期四第1-2节 一教110</p><p>11周,星期二第3-4节 一教110</p><p>11周,星期四第1-2节 一教110</p><p>12周,星期日第3-4节 一教110</p><p>13-14周,星期二第3-4节 一教110</p><p>13周,星期四第1-2节 一教110</p><p>15-16周,星期二第3-4节 一教110</p><p>15周,星期四第1-2节 一教110</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",100,98,生物系
ECF31649B1F1E20AE053CA0412AC40CB,生命科学概论-05班-双语,BIO102B,生命科学概论,Introduction to Life Science,必修,通识必修课,双语,3,48,"<p>     <a href=""javascript:void(0);""    >余聪</a>     <a href=""javascript:void(0);""    >赵燕</a>     <a href=""javascript:void(0);""    >董涛</a>     <a href=""javascript:void(0);""    >刘东</a>     <a href=""javascript:void(0);""    >温子龙</a>     <a href=""javascript:void(0);""    >侯圣陶</a>     <a href=""javascript:void(0);""    >吴柘</a>     <a href=""javascript:void(0);""    >戴紫薇</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-2周,星期三第7-8节 一教111</p><p>1周,星期五第5-6节 一教111</p><p>3-4周,星期三第7-8节 一教111</p><p>3周,星期五第5-6节 一教111</p><p>5-6周,星期三第7-8节 一教111</p><p>5周,星期五第5-6节 一教111</p><p>7周,星期三第7-8节 一教111</p><p>7周,星期五第5-6节 一教111</p><p>8周,星期六第7-8节 一教107</p><p>9-10周,星期三第7-8节 一教111</p><p>9周,星期五第5-6节 一教111</p><p>11-12周,星期三第7-8节 一教111</p><p>11周,星期五第5-6节 一教111</p><p>13-14周,星期三第7-8节 一教111</p><p>13周,星期五第5-6节 一教111</p><p>15-16周,星期三第7-8节 一教111</p><p>15周,星期五第5-6节 一教111</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",100,107,生物系
ECF31649B1FDE20AE053CA0412AC40CB,生命科学概论-06班-英文,BIO102B,生命科学概论,Introduction to Life Science,必修,通识必修课,英文,3,48,"<p>     <a href=""javascript:void(0);""    >余聪</a>     <a href=""javascript:void(0);""    >赵燕</a>     <a href=""javascript:void(0);""    >董涛</a>     <a href=""javascript:void(0);""    >刘东</a>     <a href=""javascript:void(0);""    >温子龙</a>     <a href=""javascript:void(0);""    >侯圣陶</a>     <a href=""javascript:void(0);""    >吴柘</a>     <a href=""javascript:void(0);""    >Andrew Hutchins</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-2周,星期三第7-8节 一教110</p><p>1周,星期五第5-6节 一教110</p><p>3-4周,星期三第7-8节 一教110</p><p>3周,星期五第5-6节 一教110</p><p>5-6周,星期三第7-8节 一教110</p><p>5周,星期五第5-6节 一教110</p><p>7周,星期三第7-8节 一教110</p><p>7周,星期五第5-6节 一教110</p><p>8周,星期六第7-8节 一教110</p><p>9-10周,星期三第7-8节 一教110</p><p>9周,星期五第5-6节 一教110</p><p>11-12周,星期三第7-8节 一教110</p><p>11周,星期五第5-6节 一教110</p><p>13-14周,星期三第7-8节 一教110</p><p>13周,星期五第5-6节 一教110</p><p>15-16周,星期三第7-8节 一教110</p><p>15周,星期五第5-6节 一教110</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",90,29,生物系
EC4C74E9450D5D9EE053CA0412AC6221,生物学原理-01班-双语,BIO103,生物学原理,Principles of Biology,必修,通识必修课,双语,3,48,"<p>     <a href=""javascript:void(0);""    >陈炜</a>     <a href=""javascript:void(0);""    >肖波</a>     <a href=""javascript:void(0);""    >郭红卫</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-5周,星期一第3-4节 三教108</p><p>1-5单周,星期三第1-2节 三教108</p><p>6-12周,星期一第3-4节 三教108</p><p>7-11单周,星期三第1-2节 三教108</p><p>13-16周,星期一第3-4节 三教108</p><p>13,15周,星期三第1-2节 三教108</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",90,87,生物系
ECF369A4D4F8A602E053CB0412AC272C,生物学原理-02班-英文,BIO103,生物学原理,Principles of Biology,必修,通识必修课,英文,3,48,"<p>     <a href=""javascript:void(0);""    >陈炜</a>     <a href=""javascript:void(0);""    >肖波</a>     <a href=""javascript:void(0);""    >郭红卫</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-5周,星期三第7-8节 三教108</p><p>1-5单周,星期五第5-6节 三教108</p><p>6,7,9-12周,星期三第7-8节 三教108</p><p>7-11单周,星期五第5-6节 三教108</p><p>8周,星期五第5-6节 三教108</p><p>13-16周,星期三第7-8节 三教108</p><p>13,15周,星期五第5-6节 三教108</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",90,20,生物系
EC7952E612DFD48EE053CB0412AC5B10,普通生物学实验-01班-双语,BIO104,普通生物学实验,General Biology Laboratory,必修,专业基础课,双语,2,64,"<p>     <a href=""javascript:void(0);""    >生悦</a>     <a href=""javascript:void(0);""    >宋亚坤</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-7,9-11,13-16周,星期三第5-8节 慧园2栋509</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:每次实验课（包括第1-3周）都计入期末成绩，且没有补课。</p>",24,22,生物系
ED0150D9B78619B0E053CA0412AC4218,普通生物学实验-02班-双语,BIO104,普通生物学实验,General Biology Laboratory,必修,专业基础课,双语,2,64,"<p>     <a href=""javascript:void(0);""    >余春红</a>     <a href=""javascript:void(0);""    >宋亚坤</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-7,9-11,13-16周,星期四第1-4节 慧园2栋509</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:每次实验课（包括第1-3周）都计入期末成绩，且没有补课。</p>",20,18,生物系
ED0150D9B78C19B0E053CA0412AC4218,普通生物学实验-03班-英文,BIO104,普通生物学实验,General Biology Laboratory,必修,专业基础课,英文,2,64,"<p>     <a href=""javascript:void(0);""    >生悦</a>     <a href=""javascript:void(0);""    >马小英</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-7,9-11,13-16周,星期五第5-8节 慧园2栋509</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:每次实验课（包括第1-3周）都计入期末成绩，且没有补课。</p>",20,17,生物系
F0CFD08F4F1D67E6E053CB0412AC1A2F,普通生物学实验-04班-双语,BIO104,普通生物学实验,General Biology Laboratory,必修,专业基础课,双语,2,64,"<p>     <a href=""javascript:void(0);""    >生悦</a>     <a href=""javascript:void(0);""    >宋亚坤</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-7,9-11,13-16周,星期二第5-8节 慧园2栋509</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:每次实验课（包括第1-3周）都计入期末成绩，且没有补课。</p>",20,21,生物系
EC7952E612D1D48EE053CB0412AC5B10,生物化学I（生物大分子）-01班-双语,BIO201,生物化学I（生物大分子）,Biochemistry (Macromolecules),必修,专业基础课,双语,3,48,"<p>     <a href=""javascript:void(0);""    >杜嘉木</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-15单周,星期一第3-4节 一教405</p><p>1-16周,星期三第3-4节 一教405</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p>",50,27,生物系
EC4C74E944EB5D9EE053CA0412AC6221,生物化学II（新陈代谢）-01班-双语,BIO202,生物化学II（新陈代谢）,Biochemistry II (Metabolism),必修,专业基础课,双语,3,48,"<p>     <a href=""javascript:void(0);""    >肖国芝</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-15单周,星期一第3-4节 一教505</p><p>1-16周,星期三第3-4节 一教505</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:2021级生物科学专业必修课，生物信息学专业选修课</p>",30,30,生物系
ED017D09B52842CEE053CA0412AC0E4A,生物化学II（新陈代谢）-02班-英文,BIO202,生物化学II（新陈代谢）,Biochemistry II (Metabolism),必修,专业基础课,英文,3,48,"<p>     <a href=""javascript:void(0);""    >饶枫</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-15单周,星期一第3-4节 一教302</p><p>1-10,12-16周,星期三第3-4节 一教302</p><p>10周,星期一第3-4节 一教302</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:2021级生物科学专业必修课，生物信息学专业选修课</p>",30,10,生物系
EC4C74E945085D9EE053CA0412AC6221,微生物学-01班-英文,BIO203,微生物学,Microbiology,必修,专业基础课,英文,3,48,"<p>     <a href=""javascript:void(0);""    >欧西军</a></p><p><b style='font-weight:bold'>上课信息:</b><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-cyan ivu-tag-checked""><span class=""ivu-tag-text""><p>1-15单周,星期二第1-2节 一教401</p><p>1-16周,星期四第3-4节 一教401</p></span></div></p><div style='height: auto;' class=""ivu-tag ivu-tag-size-default ivu-tag-green ivu-tag-checked""> <span class=""ivu-tag-text""><p></span></div></p><p>选课要求:生物科学专业必修课，生物信息学专业选修课</p>",50,6,生物系
